text,dataset,label
"*Empiezo a explicar en la comida frente a mi papá sobre el porque romantizar que un niñx le haga Bullying a otrx porque le gusta, está mal* Mi gfe: Cállate ya Feminazi ridícula, come marrana que ya vas a empezar con tus mamadas",det_misoginia,0
"*mi papá hablando de su infancia culera*
Mi tía: ajajaj mira este filtro te pone pelón",det_misoginia,0
??¡Que la lucha no termine hasta que la dignidad se vuelva costumbre! ¡América Latina será toda feminista! ??,det_misoginia,0
"??¿Hasta cuando dejarán de matar a las mujeres en #Puebla? Idalia Torres Sánchez, de 28 años fue asesinada y hallada flotando en canal de aguas negras de Valsequillo #Tecamachalco ??https://bit.ly/3etsfUa",det_misoginia,0
??El 96% de las familias con hijos de 0 a 6 años atendidas por Cruz Roja está en riesgo de pobreza y exclusión social. ??Descubre más sobre la Crianza en la Primera Infacia analizada por @cruzroja,det_misoginia,0
@_1cedcoffee JAJAJAJA nmms hombres siendo hombres,det_misoginia,0
"@_CarlieYo ?? ?? ?? Ese juego viene de la infancia, era muy popular ?? ?? ?? buen día",det_misoginia,0
"@_carolxna Ya sabes, onvrez criticándola a ella y su esposo porque tenia tipo onlyfans con fotos sexys. Puro pendejo envidioso jajaja",det_misoginia,0
@_chipsfueg0 Onvrez,det_misoginia,0
@_frida_denis Me pasa me cagan los onvrez,det_misoginia,0
@_KimberlyDiaz Pero siempre somos las peores por no entender ?? y cuando una es la culera ya no les gusta jaja,det_misoginia,0
@_noyolita Jajajaj no sé leer ?? a disfrutar pues,det_misoginia,0
"@45Resiliencia Me gustan tus ojos, me gusta tu mirada y tu sonrisa, un saludo enorme bella dama",det_misoginia,0
"@Abner1023 De ellos dos si me gusta más Trey, espero que Aaron venga porque otra temporada con Garoppolo no es opción.",det_misoginia,0
@AbrahamBrecas Te gusta la cagada? Eso explica porque te gusta re. Por favor no te calientes tanto we,det_misoginia,0
"@adrianGaalvan Eso mamonaaaaa, te amo bichota",det_misoginia,0
"@Alesidenew Que una dama sepa de béisbol gusta, que cuestione las reglas mercantilistas enamora.",det_misoginia,0
@alexciddeleon @lharthur La higuera es como el rosal: no le gusta otra planta cerca de ella,det_misoginia,0
"@alja16948978 Bueno, lo perdono namás porque tiene una que otra canción que me gusta.",det_misoginia,0
@Allisonort19 ¿Que se espera de esas cosas llamadas onvrez?,det_misoginia,0
"@AlvaritoMorales te vas a volver a cambiar de equipo? Pinché marica de cagada, cobarde asqueroso poco hombre jajajaja puto imbecil",det_misoginia,0
@AmericaFemenil Mucha inversión para puro tiktok ese billete se lo inyecte al América de primera estás niñas puro baile,det_misoginia,0
"@AndoenTachas_ No sé, pinches vatos mecos me cagan.",det_misoginia,0
@AndresG89246378 Perdóname mamá por ser tan borracha??,det_misoginia,0
"@andyapple310 salud! A mi si me gusta esa, cumple. Otra forma de beber los vegetales diria Bobby Flay",det_misoginia,0
"@angelicamtzr Nomás, leer sobre felicidad...",det_misoginia,0
"@AntonioAttolini Aaaah cómo te gusta hacerte pendejo!!!! Sabía que estabas bruto, pero no sabía que además eras cobarde.",det_misoginia,0
"@Arana37524709 Buenos dias amable seguidora, ten un excelente martes, saludos cordiales.",det_misoginia,0
"@AristeguiOnline A este wey le encanta ser la víctima, va a hacer que lo arresten",det_misoginia,0
@AutosyMas Me quedo con el clásico.,det_misoginia,0
@Barbieguerita Wera tu eres la mejor y una gran mujer trabajadora inteligente te gusta el café el pan y por si fuera poco muy guapa,det_misoginia,0
@Baroverista A mi ni me gusta el FIFA y se me hace buen apodo jajajaj,det_misoginia,0
"@bec406 @quisuri1 A los mueganos multicolores les mama la cagada, señor.",det_misoginia,0
@belindapop ??Justo en mi infancia!! ??,det_misoginia,0
"@betsa_triste q le quiten la corona a la tonta canada, la odiamos",det_misoginia,0
"@BettyValdes25 Es que Betty no necesita onvrez, Betty es 100% cool",det_misoginia,0
"@Bicho1917 @rosdero A ti si, pero a tu novio que pesa más que yo, no. Suerte!",det_misoginia,0
"@blancasmadrigal @KercinIred80 @fgcabezadevaca @Silvano_A Son astutos y psicópatas,manipuladores y capases de matar a quien les caiga mal.",det_misoginia,0
@borisrossart1 @LaraMexico3 @lopezobrador_ No lo estás pero la sociedad tampoco ya es tan dejada,det_misoginia,0
"@camiicaro01 Jajaja yo también, dale que es miércoless perreo hasta el piso y las manos al cielooooo jajaja",det_misoginia,0
@CarlosCortesL Son hombres o payasos Jajajajaja,det_misoginia,0
"@Carloslopezjone @lopezobrador_ Solo recuerdo la infancia ""Estamos bien, manden $100""",det_misoginia,0
@CarlosLoret Cállate el hocico pinche patán de cuarta.,det_misoginia,0
"@celealarcon Esa es otra canción, esta es la ""canción con yandel"" de bad bunny pero como no te gusta pos no sabes ??",det_misoginia,0
@cenjl @Claudiashein Informamos al área operativa para su atención. Buena noche.,det_misoginia,0
@CharlieSalaz @BETO_VALDES @CruzAzul @Javier_Alarcon_ @Paco_Villa_ Eeeeeepa!!! No todos somos villamelones.,det_misoginia,0
@chema_nuel Era un promo tonta que tenías que comprar un combo y más 1 peso te daban una hamburguesa ?????????,det_misoginia,0
@ChicIeBomba Y yo ando crudo ja ja ja ja ja,det_misoginia,0
"@ChicShion Pobre idiota, da risa este Presidente. Pero en fin, ustedes que les gusta el atole y violar la leyes.",det_misoginia,0
@chimmymazapan Yo use tu playlist para bañarme y terminé tallando el piso con la cola del perreo tan bueno que pusiste ??,det_misoginia,0
@chocodonte La caricatura que marcó nuestra infancia a base de drama!!! ??????,det_misoginia,0
@CNAC_GN Mil gracias por la atención ahora levanto reporté saludos cordiales,det_misoginia,0
"@condosese Si, porque el pago se hace. No deberías tener problemas.",det_misoginia,0
@CPP_Mexicano @hdemauleon Jajaja como te gusta demostrar que eres ignorante jajaja que verguensa chairo parasito,det_misoginia,0
@DAVALO6 Se puede ser izquierdista pero no IMBÉCIL,det_misoginia,0
@dbarraganm05 Porque una cosa si me gusta y la otra no ??,det_misoginia,0
"@dchilaquill Te salvas de relacionarte con onvrez, no veo pierde https://t.co/t7EBT4LFgl",det_misoginia,0
@DeLaTorreG19 @LBallesterosM @ignazspain Totalmente de acuerdo. La ignorancia en el uso del lenguaje ha sido la cre?? https://t.co/8AXcUDM99R,det_misoginia,0
@didierooo Not yet! Pero ya no quiero ser asalariada??quiero ser independiente ??,det_misoginia,0
@DiegoArmaMedina No quieras desviar la atención del fuera manos guangas!!!!,det_misoginia,0
@diputadospan @AccionNacional @AccionNacional que son unas vil mierdas rateros racistas chingan al mexicano son el cáncer del país,det_misoginia,0
@donajicantu Es cuestión de onvrez h3t3r0. Yo tampoco lo entiendo.,det_misoginia,0
"@DonIzquierdo_ El Fiscal Babosa ya lo exculpó:
Que este SI estaba en Servicio.",det_misoginia,0
@DonVocero Eso le gusta a losnde Guerrero.  Ni como ayudarlos.,det_misoginia,0
@edaliqi Yo creo k si lo va a leer ??,det_misoginia,0
"@El_Chamuco EL GOBIERNO DE LA GENTE TONTA NO SE PUEDE SUPERAR, PORQUE HAY MUCHA Y SU VOZ CUENTA TANTO COMO LA NUESTRA",det_misoginia,0
"@ElJuntapalabras @eri48556172 me cagan los pinches salgado y morena y la 4t, pero ese CV es de hace 3 años, ahora tiene 39",det_misoginia,0
@elMartinGomez Gambito de dama,det_misoginia,0
"@elomarsoto No, para beber tengo una playlist llamada ""SEÑORA DEJADA LAVANDO TRASTES"" ????",det_misoginia,0
"@elwiloolea Putos bipolares, a ese tipo de cuentas me cagan, por pinches mamones, putean a lo pendejo.",det_misoginia,0
@EmiSantiiago Me repatea leer el mismo pinshe tweet copiado por todos,det_misoginia,0
@EPNComandante Que inteligente mi lord. Lo desconozco ??????,det_misoginia,0
"@erwincg Chales, no me gusta el melon, había otra fruta?",det_misoginia,0
"@EsDeMamador Pinches mamadores, como les encanta decir de cosas en temas que nada que ver... si si ya te vimos. https://t.co/VBsC2rhLYm",det_misoginia,0
"@feer_lazo Jiji , no, me refiero a otra cosa . Pero es que no se aplican jiji .",det_misoginia,0
"@feligrease Sí, pinches reguetoneros la cagan siempre.",det_misoginia,0
@fernandaavas Mi gordita hermosa preciosaaa es muy inteligente ????????,det_misoginia,0
@FernndezCrisfnb Así es. Es el gobierno de la infamia y de la mentira por que gobierna al pueblo cobarde y de twitter.,det_misoginia,0
"@FiscaliaSinaloa Que bueno, matar animales sin motivo es un rasgo que presentan los psicópatas que se convierten en asesinos de personas.",det_misoginia,0
"@FranciscoFlora3 También su contenido era una mierda, una mentira!!!! Pero a la gente le gusta el circo ni hablar!!!!",det_misoginia,0
@gabygraciar CHINGONA Y BICHOTA.,det_misoginia,0
"@GemaKopitl Qué tonta estoy ?????????????? no me fije jaja, el lunes nos vamos con todo.",det_misoginia,0
"@GerundioE Ay amigo,es triste leer eso, cuídate mucho",det_misoginia,0
"@gibranrr @m_ebrard Que hueva leer todo eso,un resumen ??",det_misoginia,0
"@GlodeJo07 @juandiego84 Si a la gente le gusta la mierda pues dales mierda, así de fácil",det_misoginia,0
@godokoro Me voy a la mierda.,det_misoginia,0
"@goliveros Grosera intromisión, provocada completamente por el mismo gobierno. Y cada vez la intromision será más grosera y desde más lados",det_misoginia,0
"@GuilloGil_ @FelipeCalderon Ya supéralo, traga mierda, esa pinche barda costó menos que cualquier pe dejada de tu falso mesías.",det_misoginia,0
@gwy_net_dotcom No eres tonta,det_misoginia,0
@HalconNegroJR Esperimentsras con parejas hombres o solo mujeres,det_misoginia,0
"@Hanahana094 Tan lindaaa????,cuando Yuji te leyo la carta yo también lloré con ustedes ?? admito que soy muy chillóna jaja ??",det_misoginia,0
"@HBOMaxLA Pregunta tal vez tonta, pero: va a seguir apareciendo el espantoso logo/marca de agua de HBO en toda su programación?

Gracias!",det_misoginia,0
"@HctorEnriqueOr4 Si, pero es que a mi no me gusta mucho presumir, ya que no es mi estilo ni gusto",det_misoginia,0
"@hdemauleon Eso no importa, lo que realmente vale la pena es el pescado que me voy a comer hoy, con su quesillo y sus frijoles!!!",det_misoginia,0
@hot_cheet me gusta saltar en otra cosa la vdd,det_misoginia,0
@imartinezp_ Gracias bb aunque no se mi cumple Te quiero ??,det_misoginia,0
@Inquisidor73 Pinches gringos bro se maman,det_misoginia,0
"@intergdl94 A mi me gusta poquito menos peluda, pero una buena mamada no te la niego ;)",det_misoginia,0
@intheskyKari Jajajaja mi psicóloga medijo que en mi caso fue por la ausencia paterna jajajaja,det_misoginia,0
"@itsaleQ Pero si eres chiquita, próspera y bichota ????",det_misoginia,0
@jaimeacevedoglz te amo pinche novio chingon que tengo????,det_misoginia,0
@jaqui_do Btw si conoces alguien menor de 18 y no te voy a decir quién soy xddd,det_misoginia,0
"@JCZamora07 @SancadillaNorte @TUDNMEX @TUDNUSA @TudnRadio Me encanta el fut, soy apasionado, ganchado y todo.  Pero REALLY??? Que imbeciles",det_misoginia,0
@JesusRCuevas @INEMexico Cómo les encanta moldear la historia para que quepa en su narrativa. Lo peor son los idiotas que todo te creen.,det_misoginia,0
@JulietaRo Hay gente rara que no les gusta el aguacate ¿verdad @theoalejandre?,det_misoginia,0
@KunIzanagi @PinkyRosa12 Por qué hay gente tonta,det_misoginia,0
"@LaAleinad Nambre, solo quiero ser una buena figura paterna.",det_misoginia,0
"@LaBocina_ Pinches hipócritas neta, me cagan.",det_misoginia,0
"@LaComadree @pacocienfuegos Se maman, pinches canciones, trae mas ritmo la del fierro viejo",det_misoginia,0
"@LausMG @CruzAzul Bien ganado chaparra, saludos",det_misoginia,0
"@LaylaB_A Es que ya ni la chingan, está justo en el cruce peatonal la puta muralla esa. Y no entiendo cómo no la quitan.",det_misoginia,0
"@lopezdoriga Pinche mentiroso, oye kks, no te cansas de decir estupideces?",det_misoginia,0
@lopezobrador_ Sacate a la chingada pinche anciano nefasto,det_misoginia,0
"@lopezobrador_ Si no fuera una bajeza, le recomendaría Vitacilina. 
Pero yo no soy así
??",det_misoginia,0
@luciilexss Guapa te mereces esta atencion,det_misoginia,0
"@luisghernan @almaldo2 Hay personal muy tonta, ni que fuera consome.",det_misoginia,0
"@LukamGarcia Claro que se lo toma con humor, pero como me cagan las pinches ratas blancas en los comentarios.",det_misoginia,0
"@maacazz JAJAJAJAJ tonta, a que hora es tu examen?",det_misoginia,0
@mafasu No se donde nació solo se que es DELICIOSA,det_misoginia,0
@maffffeeee La tonta te dicen.,det_misoginia,0
"@MageC_XboX Pinches spoilers y gente que les encanta joderle la experiencia a los demás jajajaja, lo bueno que ya lo terminé.",det_misoginia,0
@manucita Jajaja hoy que me fui a vacunar; se me olvidó ponerme mis anillos ; entonces pensaron que soy mamá soltera,det_misoginia,0
@MarianaaGll JAJAJAJA putona nivel tengo a mi mamá en facebook,det_misoginia,0
@marianagc ¡Claro que sí! A los primeros que se chingan es a los pobres.,det_misoginia,0
@MarielSalazr Puta gente como cagan el palo gonorrea. ????,det_misoginia,0
@marienfz A mi ni me gusta ??,det_misoginia,0
@martinolimx Apenas con 10 hrs de  campeones bien pinche contento como una lombriz,det_misoginia,0
@marvinhamm @firulaisasalvo @MorganaleFay_ Ayyyy me encanta!!! Está bien loca jajaja,det_misoginia,0
"@mediotiempo Para variar el pinche Naco de Corona.
No aprende el Pendejo.",det_misoginia,0
@minaddiction pero no sé inglés ):,det_misoginia,0
"@miss_pilingas No en la mujer el normal es 90-100 en hombres 110-120... cambia la dieta, has m??s ejercicio, sin cor?? https://t.co/kMxfxKuPY7",det_misoginia,0
@MrJonfer El de hablar está precioso ?? aún con todo y su mirada arrogante me gusta,det_misoginia,0
"@MrReyKing También los que más maman saber de fotografía son los que toman las instantáneas más culeras, se sabe mi lic.",det_misoginia,0
@MXonacatepec @RiveraVivanco_ No voy a votar para que me quiten todo y me obliguen a comer de un basurero #NiUnVotoAMORENAyALIADOS,det_misoginia,0
@nau_gh @gabrielrufian TU QUE HAS ESTUDIADO BASTARDO FASCISTA PEDERASTA VIOLADOR Y ASESINO,det_misoginia,0
@ObedLop09103494 Eres el hombre Perfecto. Guapo e inteligente!!,det_misoginia,0
@Osculele Póngale lo de escorpio fijo le dice que si,det_misoginia,0
@panaclo Me encanta lo malosos que son y cretinos. Pobre México no pudo quedar en peores manos,det_misoginia,0
"@paolamcrn Wey son pendejos, quieren agarrar a una de tonta",det_misoginia,0
@Parejas22357553 Hermosa dama,det_misoginia,0
@PumasMX  no les da pena tener un DT improvisado? Y 22 futbolistas sin huevos?   Y sin dignidad? De verdad entrenan? Cuánto le pagan a la basura de Jesús Ramirez por esos pinches refuerzos que son más malos que los mismos canteranos en los que nadie confía? Me cagan!,det_misoginia,0
"@ReppeGuerrero Chingaos!

La neta voy a terminar yendo solo al cine todos los domingos.",det_misoginia,0
"@RicardoPonce82 Asquesoro violador y manipulador. Tu retórica barata llegará pronto a su fin...
#RicardoPonceDebeIrPreso",det_misoginia,0
"@RicardoPonce82 No, tu eres un asqueroso violador. El que está mal eres tú.",det_misoginia,0
"@RicardoPonce82 tú, por ejemplo, eres un VIOLADOR serial ?????????",det_misoginia,0
@riri_nntmr Hermosa dama,det_misoginia,0
@rochaperiodista Tu voto es para un violador verdad.,det_misoginia,0
@Rodo_el_Vikingo Te faltó decir que te gustan los perritos y las chelas. Y que eres un chingón. ???,det_misoginia,0
"@rogerps @JonnyRushMx @flakobatako No tienen ni puta idea de lo que están haciendo... Pero jaló, pero jaló...",det_misoginia,0
@SIDISSP_GobOax,det_misoginia,0
"@skeeter_fk Amor, comencé a sentirme mal y apenas voy recuperandome hace una hora me levanté bien.",det_misoginia,0
@SoyEvelynSalgad Una pena ser el títere de un violador. Así sea tu padre.,det_misoginia,0
@sportland_stc,det_misoginia,0
@SSP_GobOax,det_misoginia,0
"@tadeonieto12 Jasjajaja una alumna de mi mamá, otra se llama SHAKIRA",det_misoginia,0
"@TeamKenGuatee Soy rara, a y también me gusta los escarabajos con mucho chile",det_misoginia,0
"@TenochHuerta Ya conseguiste tu contrato en Marvel y Disney por ser moreno, ¿Que más quieres? Como te encanta hacerte la víctima.",det_misoginia,0
@todotentacion @2ogerJunior Uh mi novio hermoso! Así como estoy ahorita de crudo te la succiono hasta arrancarla??,det_misoginia,0
@TrevioXimena JAJAJA infancia frustrada,det_misoginia,0
@UPCOaxaca,det_misoginia,0
@vampipe Mi mamá me dice que no meta cosas calientes al refri por que se daña,det_misoginia,0
@VicenteFoxQue,det_misoginia,0
@WtfSykxy Y si pinches vatos cagan,det_misoginia,0
@ximeeeel soyyyyyyy jeje bad bunny te amo agh perf,det_misoginia,0
@xiomarazv5 Deseo pronta recuperación para tu mamá ??,det_misoginia,0
@yeshua_alan te voy a dar block si haces memes ya bien quemados Alaaaan ????????,det_misoginia,0
"@zonadefucho La gente promedio es estúpida, les gusta la mala vida.",det_misoginia,0
@zopilotegarcia En que aspecto? Cosas culeras o chingar al prójimo?,det_misoginia,0
"|???????????| Esta cuenta es feminista y sueña con un México más justo, equitativo, y seguro para sus mujeres |???????????| (\__/) || (?) / ?",det_misoginia,0
¡Abandonan a bebita! Una pequeñita de entre 2 y 3 meses fue dejada en la Catedral Metropolitana de #Tulancingo y quedó a resguardo de la Policía Municipal. ??#LaOpiniónDePozaRica Entérate más aquí ??????https://laopinion.net/abandonan-a-recien-nacida-en-catedral-de-tulancingo/,det_misoginia,0
¿A poco no está bien guapa la gatita de mi mamá? Se llama Kenji. Parece que le pasó encima un carrito de esos que le pintan la raya a las carreteras pero le pintó raya negra #gatos ,det_misoginia,0
¿barra libre y pistola de shot en la entrada?,det_misoginia,0
¿Cómo que mi mamá ya sabía que me andaba ligando una mamá soltera?,det_misoginia,0
¿Cuál es el  equivalente de onvrez en inglés?,det_misoginia,0
"¿Exponemos infieles? 
Pinches vatos se maman",det_misoginia,0
¿Haciendo show en una tragedia? ¡Pinches cerdos! Me cagan los PANistas. https://t.co/jwLh3pOZ7u,det_misoginia,0
"¿Por qué a los activistas gay whitexicans les mama la historia del baile de los 41?, pues porque habla de puros hombres blancos de la clase alta porfirista, y que les narren la historia como novela de amor les extasía. Si hubieran sido 41 campesinos zapatistas les daría igual.",det_misoginia,0
¿Qué pedo con TikTok y sus tiradas de cartas si ni le doy me gusta a esos videos? ¿De verdad estarán tratando de decirme algo?,det_misoginia,0
¿Qué sabe usted de eso si en su miserable vida ha trabajado?Le encanta colgarse de éxitos ajenos porque su vida es un rotundo fracaso.#LopezBasuraPresidencial #NiUnVotoAMORENA,det_misoginia,0
"¿Se imaginan coincidir en algo con Felipe Calderón respecto al movimiento feminista? Oh, esperen...",det_misoginia,0
¿Tanto nos odian? ¿qué no importan las condiciones en las que nos desaparecen y encuentren?,det_misoginia,0
¿Trabajas y quieres estudiar una licenciatura? En Universidad Vizcaya Navojoa es posible. Contáctanos ahora http://bit.ly/AsesorVizcayaNavojoa?? Sin examen de admisión.?? Culmina tu licenciatura en 3 años.?? Las mejores áreas especializadas. https://uva.edu.mx/Navojoa/landing,det_misoginia,0
"Morena es una tragedia ??para México ¡El pueblo bueno se cansa de tanta tranza! NO LE DES MÁS PODER A MORENA. Por dinero en efectivo, un voto; entregas la vida y la de los demás. Vota domingo 6 de Junio #Linea12DelMetro #Elecciones2021MX #MorenaEsUnaTragediaMX",det_misoginia,0
"Todo lo que quiero es tener una casa, criar a mi hijo, quiero que vaya a la escuela. Yo nunca pude ir a la escuela porque mi mamá no tenía el dinero, dice Ingrid, una muchacha de 19. Su lengua natal es el kiche. ",det_misoginia,0
"1. Estoy guapillo. Atrévete a ser el ""eso mamona"" de tu grupo de amigues cuando vean que sí agarraste algo mejor que el renacuajo al que llamas ""tu ex"". Además tu mamá estará encantada de presumirme con tus tías y tu abuelita.",det_misoginia,0
"2/2 Si el reglamento o ley es injusto o está mal hecho que se cambie o corrija y listo, no pasa nada; pero mientras esté vigente se debe respetar. Ahora, si los chicos no pueden seguir una simple y hasta tonta instrucción, en efecto, no están preparados para lo que sigue.",det_misoginia,0
"A hacer historia muchachas, que calladita no te ves más bonita y en silencio no se conquistan derechos ?????",det_misoginia,0
A la gente infeliz no le gusta ver a otra gente feliz ??,det_misoginia,0
"A la gran mayoría de cristianos les encanta su burbuja. No quieren conocer diferentes posturas, se llenan de prejuicios y niegan los hechos que van en contra de su dios falso, que es tan pequeño que se limita a lo que supuestamente dijo en un libro...",det_misoginia,0
a los que le gusta este frio de mierda les pregunto se levantaran a esta hora para ir a laburar ? no entiendo te juro,det_misoginia,0
A mi mamá le gustan los electrodomésticos y las cazuelas. Una vez le di un reloj y una esclava y se emputo porque quería una olla express que vio en Liverpool. ,det_misoginia,0
"A mí mamá, le encanta ser mamá, claro! Desde su punto de vista... La amo con todo mi corazón, pero es muy alcahueta y al mismo tiempo muy caprichosa; mi abuelo su padre le dijo desde niña que ella era una princesa, mi abuela su madre le dijo que ella era su más preciado tesoro.",det_misoginia,0
"A mi me encanta todo el Reguetón cantado por mujeres, porque me fascina verlas tan empoderadas, llenas de vida y disfrutando de su sexualidad ademas de que son dueñas de ellas mismas.",det_misoginia,0
A mi me gusta cocinar pero ni de pedo lavar platos ?? https://t.co/dHn8I9Nj5H,det_misoginia,0
"A mi me gusta mucho ser abogada, que no la arme es otra cosa, pero de que me gusta me gusta ??",det_misoginia,0
"A mi me gusta que me presuman, que me quieran en voz alta, tremenda mujer que soy. No me merezco menos la verdad",det_misoginia,0
"A mi me gustaría que me dijeran contadora siempre , y no por ser mamona , si no porque me encanta mi carrera ??",det_misoginia,0
A mí me han dejado de seguir por feminista ??Tu echa todo el amor ??,det_misoginia,0
A mi no me gusta ni me atrae la onda del Chi no mames hable bien wey,det_misoginia,0
a mi si me gusta usar un chingo de filtros y verme bien culera en persona,det_misoginia,0
"A mi tampoco me gusta que @elnorte  esté queriendo imponer al candidato para Nuevo León, otra vez... ¿No les basta con el daño que le han hecho a Nuevo León imponiendo malos gobernadores?, cuestionó @lopezobrador_  . @Notimex_TV @Notimex",det_misoginia,0
A mí un psicólogo me convenció de que un tío abusó de mí para poder abusar de mí. Conozco psiquiatras que han hecho lo mismo con sus pacientes. Mierda hay hasta con títulos.,det_misoginia,0
"A pesar de que la sede de la escuela primaria Fausta Careta recibe a los cuatro municipios más grandes de la Huasteca que son Huejutla, San Felipe Orizatlán, Jaltocán y Huazalingo, la vacunación fluye de manera rápida",det_misoginia,0
"A pinches vatos con novia, no hagan eso, me cagan https://t.co/RXcN7Aunvu",det_misoginia,0
A quien putas le gusta el calooooor??? estoy sentado en la sombra y estoy SUDANDO nmms q puta hueva,det_misoginia,0
"A San Luis Potosí no le bastaba con ser un estado que apesta culerisimo, su gente es manonsisima y pendeja ahora los hdspm se les ocurrió importar el covid de los pendejos que cagan en la calle chsm cada qué respiren pinches come tunas...",det_misoginia,0
A veces ni del pinches 6 tienen :( y luego yo que soy del 6 y tengo que usar una plantilla especial en el zapato para caminar y tengo que pedir medio número o uno más grande . Me cagan...,det_misoginia,0
A veces se me antoja ser una mamá whitexican,det_misoginia,0
A veces si pega la nostalgia de ver a un papá conviviendo con su hijx. Es rara la sensación de saber que ya no está físicamente la figura paterna.,det_misoginia,0
"A ver pinche excremento, cuando le negaron el registro al partido de Margarita hasta te reiste en tu programa de entretenimiento ahora que aplican la ley y vas perdiendo ya no te gusta dictador de mierda! No vas a ganar, eres un palero no un líder, no harás historia, basura!",det_misoginia,0
"aaaa cabron, ora si que ya no saben ni contar @G_Arriaga  nomas no cuadran las cifras MILLONES??? DE piojos en tu cabecita, 11.8K retuits, 298 citados y 65.5K me gusta, ahi nos avisas cuando llegues a tu 1er. MILLON, NSEAS HABLADOR PRIANRDINE JO, saquese lucrador zopilote..",det_misoginia,0
Aaaaa pinches gringos me hiper cagan https://t.co/FXNdqxspDL,det_misoginia,0
ABC= Ando Bien Crudo:(,det_misoginia,0
Acá tampoco nos gusta que la gente de fuera venga a delinquir. Soy conciente de que la migración a mi país no es tanta como la que hay en el tuyo. Pero si entiendo que no se sientan representados por gente tan miserable como para aventar a alguien por las escaleras,det_misoginia,0
"acabo de escuchar una entrevista de un muchacho que fue abusado sexualmente desde que tenía 5 años hasta los 18 años, su mamá era drogadicta y alcohólica, en su casa nunca hubo muestras de amor sano, solo golpes y abusos por parte de las parejas de su madre",det_misoginia,0
"Ah caray, si me despertaron, pero los pinches precios jajajajajaja 

Se maman. Lo vemos por TV https://t.co/0ctFICfbWp",det_misoginia,0
Ah como me gusta su pinche vozzzz,det_misoginia,0
"Ahhh jaja me recordarte mi infancia, ese anime era una obra de arte hasta que sacaron la 3ra temp, apartir de ahí se fue al carajo",det_misoginia,0
"Ahora resulta que uno no debe criticar su mal juego no de hoy,sino de hace unas semanas en el torneo solo xq uno no ha ganado títulos no mames, les gusta ser conformistas creer q ser 1er lugar es la gran cagada, CAZ mostrando que no se vale soñar y es ir partido a partido.",det_misoginia,0
Ahora si bye alcohol,det_misoginia,0
Ahora si las kunnatis son importantes verdad ? Por que todas las q están aquí son ellas y el q hace este vídeo es taco el que insulta y las tiene bloqueadas a todas ..waoooo la gente hipócrita y sin criterio me encanta CÓMPRATE UNA VIDA,det_misoginia,0
"Ahora sí que, te escribí una carta y no me contestaste:(",det_misoginia,0
"Algo así como Ayotzinapa...., lo dicho todos los partidos son la misma mierda, solo que unos días te gusta tragar de una mierda y otros de otra, y así se te va la vida mi querido chapu...",det_misoginia,0
"Algo muy real pero muy crudo: ""Cada día tu tiempo Vale más porque te queda menos"".... úsalo sabiamente. #PiensoyMedito",det_misoginia,0
Alguien me dice como se llama la puta canción,det_misoginia,0
Alguien quiere ser mis novio de domingos ?,det_misoginia,0
Alv estoy hasta el pene de crudo,det_misoginia,0
"Alv ya me puse a celar a un vato que ni me gusta jajaja, neta que pedooo",det_misoginia,0
Amanecí astranal y crudo ????,det_misoginia,0
"Amigos vatos, si uds traen una máquina tipo Mustang o una Harley, no es nada necesario que le pisen para llamar la atención en la calle, créanme. Andar en una madre de esas ya es un lujazo, se ven mal y pierden el encanto.",det_misoginia,0
AMO los días que voy a visitar a mi mami. Son simplemente p e r f e c t o s.???????,det_misoginia,0
Amo mucho tu delineado ,det_misoginia,0
"Amo que con mi familia paterna aplica el todos para uno y uno para todo, obvio hay excepciones.",det_misoginia,0
Amo ver los videos de las niñas eligiendo su ofniii en tiktok ??,det_misoginia,0
AMO WOOOW ERES TAN PODEROSA !!!,det_misoginia,0
Amooo. ¿De dónde son los aretes? ,det_misoginia,0
Amor es mi mamá esperando a que regrese de Guardia para contarle mi día. Amor es mi mamá haciendo lo imposible para que logre terminar mi carrera. Amor es mi mama con sopita caliente y los brazos abiertos llorarle mis penas del hospital. Amor es mi Mamá.,det_misoginia,0
"Ando bien caliente, quien quiere culear?",det_misoginia,0
Ando vibrando bn bajo :(,det_misoginia,0
Aquí disfrutando la serenata de otra mamá ?? jaja,det_misoginia,0
"Aquí en Twitter hay muuchos vatos pregonando a los cuatro vientos que ellos sí son woke y feministos y que jamás le harían daño a nadie. Se esfuerzan mucho para que todos les crean, ¿no se cansan de querer llamar la atención?",det_misoginia,0
Aqui la gente es muy recatada por el miedo al que diran...entoncea no causan la polemica necesaria en cambio la Voz es un bum por hacer la victima y eso a la gente le gusta,det_misoginia,0
Aquí pensando en lo mucho que te quiero,det_misoginia,0
"Así como me ven de mamona, le ando llevando sopita de munición al Niño que me gusta a su trabajo ????",det_misoginia,0
"Así como negar la identidad de personas trans es violencia, negar la identidad de cualquier persona también lo es. Buenas tardes, feliz domingo.??",det_misoginia,0
"Así me pasó a mí con mi abuela paterna también, cuando me vine a estudiar fuera y pasé a despedirme de ella y lloró y me quedé como de aah mi abue si me quiere jajaja",det_misoginia,0
Ay ay ay ya vacunaron a mí mamá... Otra vez.,det_misoginia,0
Ay me cagan los morros de mi clase neta csm pinches morros pendejos,det_misoginia,0
"Ay onvrez, nos vale verga su opinión? Sip, nos vale verga su opinión ?? https://t.co/YZeHC6woOj",det_misoginia,0
